input_name,input_url,profile_name,first_name,last_name,profile_url,secondary_occupation,sub_speciality_occupations,main_primary_occupation,job_title,alternative_job_title,address,city,state,active_certifications_licenses,other_licenses,board_certification,screenshot_file,scrape_status,scrape_notes
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Joelle Pierre,Joelle,Pierre,https://www.doximity.com/pub/joelle-pierre-md-f8f9496a,Pediatric (General) Surgery,,,MD,Physician,"50 Water St., New York, NY 10004",New York,NY,NY State Medical License [2007 - 2026],Icahn School of Medicine at Mount Sinai - Class of 2002,"American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Joelle_Pierre_joelle-pierre-md-f8f9496a.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Joelle Pierre-Jean,Joelle,Pierre-Jean,https://www.doximity.com/pub/joelle-pierre-jean-md,Pediatric (General) Surgery,,,MD,Physician,"550 1st Avenue, New York, NY 10016",New York,NY,NY State Medical License [2009 - 2030],,NULL,C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Joelle_Pierre-Jean_joelle-pierre-jean-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,PIU5032 PIU5032,PIU5032,PIU5032,https://www.doximity.com/pub/piu5032-piu5032-md,Pediatric (General) Surgery,,,MD,Physician,"1 Gustave L. Levy Place, New York, NY 10029",New York,NY,,,NULL,C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\PIU5032_PIU5032_piu5032-piu5032-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Ignacio Luis Plaza,Ignacio,Plaza,https://www.doximity.com/pub/ignacio-plaza-md,Pediatric (General) Surgery,,,MD,Physician,"8203 Willow Place Dr S, Suite 419, Houston, TX 77070",Houston,TX,,,NULL,C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Ignacio_Plaza_ignacio-plaza-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Donald Plumley,Donald,Plumley,https://www.doximity.com/cv/donald-plumley-md-1,Pediatric (General) Surgery,,,"Pediatric Surgeon Director Pediatric Trauma Orlando Health Chief Quality Officer, Arnold Palmer Hospital","Pediatric Surgeon Director Pediatric Trauma Orlando Health Chief Quality Officer, Arnold Palmer Hospital","1720 S Orange Ave, Ste 500, Orlando, FL 32806",Orlando,FL,FL State Medical License [1987 - 2027],"University of California, Irvine, School of Medicine - Class of 1985, Central Florida Child Abuse Cases Spike During Pandemic - April 17th, 2020, Lake EMS Praised for Life-Saving Efforts on a Child - February 25th, 2020, When a Child Needs Trauma Care, Parents’ Presence Is an Asset, Not a Nuisance - January 4th, 2018",American Board of Surgery - Pediatric Surgery,C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Donald_Plumley_donald-plumley-md-1.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Rajeev Prasad,Rajeev,Prasad,https://www.doximity.com/pub/rajeev-prasad-md,Pediatric (General) Surgery,,,"Associate Professor of Surgery and Pediatrics, Drexel University College of Medicine","Associate Professor of Surgery and Pediatrics, Drexel University College of Medicine","701 Ostrum St Ste 102, Fountain Hill, PA 18015",Fountain Hill,PA,PA State Medical License [1996 - 2026],"Lewis Katz School of Medicine at Temple University - Class of 1995, Health Services at PMCH, DMCH, AIIMS Affected Due to Strike - August 3rd, 2019, Nearly 12,000 Govt and Pvt Doctors Go on Strike in Bihar - July 31st, 2019","American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Rajeev_Prasad_rajeev-prasad-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Monja L Proctor,Monja,Proctor,https://www.doximity.com/pub/monja-proctor-md,Pediatric (General) Surgery,,,MD,Physician,"4102 22nd Pl, Lubbock, TX 79410",Lubbock,TX,TX State Medical License [1995 - 2026],University of Texas Southwestern Medical School - Class of 1993,"American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Monja_Proctor_monja-proctor-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Liese Pruitt,Liese,Pruitt,https://www.doximity.com/pub/liese-pruitt-md,Pediatric (General) Surgery,"Pediatric Colorectal Surgery, Pediatric Minimally Invasive Surgery","Pediatric Colorectal Surgery, Pediatric Minimally Invasive Surgery",Pediatric Surgeon,Pediatric Surgeon,"1600 Rockland Road, Wilmington, DE 19803",Wilmington,DE,"OH State Medical License [2022 - 2028], DE State Medical License [2024 - 2027], MD State Medical License [2025 - 2027], NJ State Medical License [2025 - 2027], PA State Medical License [2025 - 2026]",University of Chicago Division of the Biological Sciences The Pritzker School of Medicine - Class of 2014,"American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Liese_Pruitt_liese-pruitt-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Howard I Pryor,Howard,Pryor,https://www.doximity.com/pub/howard-pryor-md,Pediatric (General) Surgery,Pediatric Trauma Surgery,Pediatric Trauma Surgery,Trauma Medical Director Texas Children's Hospital Baylor College of Medicine,Trauma Medical Director Texas Children's Hospital Baylor College of Medicine,"6701 Fannin St., FL 8, Houston, TX 77030",Houston,TX,TX State Medical License [2022 - 2027],"George Washington University School of Medicine and Health Sciences - Class of 2003, University of Miami - BS, Mechanical Engineering, 1997, What Premeds Should Know About Types of Doctors - June 17th, 2019, A Mutually Interesting Visit to the MGH Tissue Engineering Labs - February 12th, 2016","American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery, American Board of Surgery - Surgical Critical Care",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Howard_Pryor_howard-pryor-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Devin P. Puapong,Devin,Puapong,https://www.doximity.com/pub/devin-puapong-md,Pediatric (General) Surgery,,,MD,Physician,"1319 Punahou St, Suite 600, Honolulu, HI 96826",Honolulu,HI,"CA State Medical License [2002 - Present], HI State Medical License [2009 - 2028]",David Geffen School of Medicine at UCLA - Class of 2001,"American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Devin_Puapong_devin-puapong-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Mark Puder,Mark,Puder,https://www.doximity.com/pub/mark-puder-md,Pediatric (General) Surgery,,,"Professor of Surgery, Boston Children's Hospital","Professor of Surgery, Boston Children's Hospital","300 Longwood Ave/Fegan 3, Children's Hospital, Boston, MA 02115",Boston,MA,MA State Medical License [1991 - 2027],"Vanderbilt University School of Medicine - Class of 1986, Alcresta Therapeutics Announces Preclinical Data Showing ALC-078 Cartridge Use in SBS Model Associated with Reduced Dependence on Parenteral Nutrition - March 16th, 2023, Worth the Fight: Finding Care for Short Bowel Syndrome - April 23rd, 2019, An Evolving Story of Translational Research: A Decade After the Jacobson Promising Investigator Award - December 30th, 2017","American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Mark_Puder_mark-puder-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Nikola K Puffinbarger,Nikola,Puffinbarger,https://www.doximity.com/pub/nikola-puffinbarger-md,Pediatric (General) Surgery,,,"Associate Professor, Surgery, University of Oklahoma College of Medicine","Associate Professor, Surgery, University of Oklahoma College of Medicine","5841 S Maryland Ave, Chicago, IL 60637",Chicago,IL,"MT State Medical License [2024 - 2028], IL State Medical License [2024 - 2026], KS State Medical License [2024 - 2026], OK State Medical License [1992 - 2026]",University of Oklahoma College of Medicine - Class of 1991,"American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Nikola_Puffinbarger_nikola-puffinbarger-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Akila Bharathi Ramaraj,Akila,Ramaraj,https://www.doximity.com/pub/akila-ramaraj-md,Pediatric (General) Surgery,,,MD,Physician,"49 N Dunlap St, 2nd Floor, Memphis, TN 38105",Memphis,TN,"University of Tennessee College of Medicine [Fellowship, Pediatric Surgery, 2024 - 2026], VA State Medical License [2026 - 2028]","New York University School of Medicine - Class of 2017, Less Life Support Use After Early Prostacyclin for Diaphragmatic Hernia - April 10th, 2023",NULL,C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Akila_Ramaraj_akila-ramaraj-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Carmen T Ramos Irizarry,Carmen,Irizarry,https://www.doximity.com/pub/carmen-ramos-irizarry-md,Pediatric (General) Surgery,,,Staff Pediatric Surgeon NCH North Healthcare Systems/KIDZ Medical Specialties,Staff Pediatric Surgeon NCH North Healthcare Systems/KIDZ Medical Specialties,"5841 S Maryland Ave, Chicago, IL 60637",Chicago,IL,"NY State Medical License [2000 - 2028], FL State Medical License [2010 - 2027], MO State Medical License [2025 - 2027], MT State Medical License [2025 - 2027], IL State Medical License [2025 - 2026]",,"American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Carmen_Irizarry_carmen-ramos-irizarry-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Shawn J Rangel,Shawn,Rangel,https://www.doximity.com/pub/shawn-rangel-md,Pediatric (General) Surgery,,,"Instructor in Surgery, Boston Children's Hospital","Instructor in Surgery, Boston Children's Hospital","300 Longwood Ave, Fegan 3, Boston, MA 02115",Boston,MA,"CA State Medical License [1999 - Present], MA State Medical License [2008 - 2027]","University of California San Francisco School of Medicine - Class of 1998, Pediatric Quality & Safety - September 23rd, 2020, Not All Kids with Appendicitis Need Surgery. Antibiotics Often Suffice - December 16th, 2015, Not All Kids with Appendicitis Need Surgery. Antibiotics Can Work Just Fine - December 16th, 2015","American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Shawn_Rangel_shawn-rangel-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Thomas Rauth,Thomas,Rauth,https://www.doximity.com/pub/thomas-rauth-md,Pediatric (General) Surgery,,,"Assistant Professor, Pediatric Surgery, Vanderbilt University School","Assistant Professor, Pediatric Surgery, Vanderbilt University School","13123 E 16th Ave, Aurora, CO 80045",Aurora,CO,"CO State Medical License [2024 - 2027], TN State Medical License [2005 - 2026]",Vanderbilt University School of Medicine - Class of 2002,"American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Thomas_Rauth_thomas-rauth-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Mehul V. Raval,Mehul,Raval,https://www.doximity.com/pub/mehul-raval-md-89137bb9,Pediatric (General) Surgery,,,"Associate Professor, Surgery, Northwestern University, Ann & Robert H. Lurie Children's Hospital of Chicago","Associate Professor, Surgery, Northwestern University, Ann & Robert H. Lurie Children's Hospital of Chicago","225 E. Chicago Ave., #63 - Pediatric Surgery, Chicago, IL 60611",Chicago,IL,IL State Medical License [2007 - 2029],"Wake Forest School of Medicine of Wake Forest Baptist Medical Center - Class of 2005, Child Gun Wounds More Common in Poor Neighborhoods - August 27th, 2025, Movement to Standardize Non-Opioid Postsurgery Pediatric Pain Management Gains Ground - March 31st, 2025, First Pediatric Guideline on Opioid Prescribing in Primary Care Focuses on Preventing Overdose - October 31st, 2024","American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Mehul_Raval_mehul-raval-md-89137bb9.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Carlos Albert Reck,Carlos,Reck,https://www.doximity.com/pub/carlos-reck-md,Pediatric (General) Surgery,"Pediatric Colorectal Surgery, Pediatric Minimally Invasive Surgery","Pediatric Colorectal Surgery, Pediatric Minimally Invasive Surgery","Assistant Professor of Surgery Associate Division Chief, Division of Pediatric Surgery SUNY Downstate Department of Surgery","Assistant Professor of Surgery Associate Division Chief, Division of Pediatric Surgery SUNY Downstate Department of Surgery","965 5th Ave Ofc 1a, New York, NY 10075",New York,NY,,Universidad San Francisco de Quito - Class of 2003,NULL,C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Carlos_Reck_carlos-reck-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Pringle Prithvi Reddy,Pringle,Reddy,https://www.doximity.com/pub/pringle-reddy-md,Pediatric (General) Surgery,,,MD,Physician,"1 Richland Medical Park, Suite 230, Columbia, SC 29203",Columbia,SC,,,NULL,C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Pringle_Reddy_pringle-reddy-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Troy Michael Reyna,Troy,Reyna,https://www.doximity.com/pub/troy-reyna-md,Pediatric (General) Surgery,,,CHOC Pediatric Surgery,CHOC Pediatric Surgery,"505 S Main St, Ste 225, Orange, CA 92868",Orange,CA,CA State Medical License [2007 - 2028],"Georgetown University School of Medicine - Class of 1977, Nationwide Children's Hospital/Ohio State University - Fellowship, Pediatric Surgery","American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Troy_Reyna_troy-reyna-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Ellen M Reynolds,Ellen,Reynolds,https://www.doximity.com/pub/ellen-reynolds-md,Pediatric (General) Surgery,,,MD,Physician,"100 E Idaho St, Ste 300, Boise, ID 83712",Boise,ID,ID State Medical License [1999 - 2028],"WashU Medicine - Class of 1989, Hundreds of University of Rhode Island Students Granted Vaccine Exemptions - September 2nd, 2021, A College EMS Squad Rises to COVID’s Challenge - February 2nd, 2021, Students Get Invaluable Experience with URI EMS - December 25th, 2020","American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Ellen_Reynolds_ellen-reynolds-md.png,ok,
Pediatric (General) Surgery,https://www.doximity.com/directory/md/specialty/pediatric-surgery,Daniel Sangkyu Rhee,Daniel,Rhee,https://www.doximity.com/pub/daniel-rhee-md,Pediatric (General) Surgery,,,MD,Physician,"1275 York Ave, New York, NY 10065",New York,NY,"MD State Medical License [2016 - 2027], NY State Medical License [2015 - 2027], PA State Medical License [2016 - 2026]","Ohio State University College of Medicine - Class of 2006, Optimal Timing for Elective Resection of Asymptomatic Congenital Pulmonary Airway Malformations - March 2018","American Board of Surgery - Surgery, American Board of Surgery - Pediatric Surgery",C:\Users\Administrator\Downloads\D_screenshots\Pediatric_General_Surgery\Daniel_Rhee_daniel-rhee-md.png,ok,
